,label,width,heights
36002,n01773157,500,412
36003,n01773157,560,523
36004,n01773157,600,800
36005,n01773157,560,520
36006,n01773157,426,538
36007,n01773157,380,506
36008,n01773157,500,333
36009,n01773157,560,375
36010,n01773157,500,333
36011,n01773157,1200,1600
36012,n01773157,560,552
36013,n01773157,500,457
36014,n01773157,500,359
36015,n01773157,1200,900
36016,n01773157,500,375
36017,n01773157,1225,1636
36018,n01773157,500,375
36019,n01773157,348,500
36020,n01773157,504,560
36021,n01773157,500,400
36022,n01773157,360,560
36023,n01773157,700,502
36024,n01773157,648,420
36025,n01773157,560,373
36026,n01773157,560,420
36027,n01773157,333,500
36028,n01773157,500,430
36029,n01773157,673,489
36030,n01773157,500,414
36031,n01773157,720,360
36032,n01773157,375,500
36033,n01773157,500,286
36034,n01773157,500,386
36035,n01773157,332,500
36036,n01773157,375,500
36037,n01773157,500,500
36038,n01773157,560,511
36039,n01773157,500,387
36040,n01773157,600,460
36041,n01773157,500,400
36042,n01773157,500,332
36043,n01773157,500,416
36044,n01773157,560,560
36045,n01773157,375,500
36046,n01773157,560,448
36047,n01773157,1060,1192
36048,n01773157,560,506
36049,n01773157,780,520
36050,n01872401,375,500
36051,n01872401,375,500
36052,n01872401,375,500
36053,n01872401,375,500
36054,n01872401,375,500
36055,n01872401,375,500
36056,n01872401,375,500
36057,n01872401,399,500
36058,n01872401,333,500
36059,n01872401,410,500
36060,n01872401,500,335
36061,n01872401,375,500
36062,n01872401,375,500
36063,n01872401,399,500
36064,n01872401,333,500
36065,n01872401,375,500
36066,n01872401,375,500
36067,n01872401,375,500
36068,n01872401,334,500
36069,n01872401,375,500
36070,n01872401,400,500
36071,n01872401,375,500
36072,n01872401,375,500
36073,n01872401,375,500
36074,n01872401,500,357
36075,n01872401,375,500
36076,n01872401,374,500
36077,n01872401,500,375
36078,n01872401,375,500
36079,n01872401,375,500
36080,n01872401,424,500
36081,n01872401,375,500
36082,n01872401,377,500
36083,n01872401,500,333
36084,n01872401,500,375
36085,n01872401,333,500
36086,n01872401,341,500
36087,n01872401,375,500
36088,n01872401,375,500
36089,n01872401,375,500
36090,n01872401,334,500
36091,n01872401,333,500
36092,n01872401,375,500
36093,n01872401,405,500
36094,n01872401,375,500
36095,n01872401,369,500
36096,n01872401,333,500
36097,n01872401,500,354
36098,n01872401,500,421
36099,n01872401,375,500
36100,n09246464,333,500
36101,n09246464,375,500
36102,n09246464,375,500
36103,n09246464,375,500
36104,n09246464,375,500
36105,n09246464,375,500
36106,n09246464,500,375
36107,n09246464,500,375
36108,n09246464,375,500
36109,n09246464,375,500
36110,n09246464,500,333
36111,n09246464,375,500
36112,n09246464,375,500
36113,n09246464,333,500
36114,n09246464,375,500
36115,n09246464,375,500
36116,n09246464,500,375
36117,n09246464,375,500
36118,n09246464,375,500
36119,n09246464,500,342
36120,n09246464,500,375
36121,n09246464,375,500
36122,n09246464,375,500
36123,n09246464,333,500
36124,n09246464,345,500
36125,n09246464,333,500
36126,n09246464,375,500
36127,n09246464,500,334
36128,n09246464,500,333
36129,n09246464,375,500
36130,n09246464,335,500
36131,n09246464,375,500
36132,n09246464,495,500
36133,n09246464,333,500
36134,n09246464,500,375
36135,n09246464,375,500
36136,n09246464,375,500
36137,n09246464,375,500
36138,n09246464,375,500
36139,n09246464,339,500
36140,n09246464,375,500
36141,n09246464,335,500
36142,n09246464,375,500
36143,n09246464,500,374
36144,n09246464,375,500
36145,n09246464,375,500
36146,n09246464,339,500
36147,n09246464,500,333
36148,n09246464,500,333
36149,n09246464,500,375
36150,n02281787,556,800
36151,n02281787,853,1280
36152,n02281787,560,802
36153,n02281787,435,580
36154,n02281787,375,500
36155,n02281787,438,906
36156,n02281787,466,600
36157,n02281787,375,500
36158,n02281787,332,500
36159,n02281787,600,800
36160,n02281787,413,524
36161,n02281787,391,640
36162,n02281787,800,531
36163,n02281787,664,999
36164,n02281787,617,663
36165,n02281787,600,450
36166,n02281787,540,800
36167,n02281787,650,914
36168,n02281787,528,704
36169,n02281787,500,500
36170,n02281787,333,500
36171,n02281787,650,914
36172,n02281787,418,600
36173,n02281787,478,720
36174,n02281787,433,640
36175,n02281787,390,520
36176,n02281787,480,640
36177,n02281787,800,555
36178,n02281787,601,900
36179,n02281787,715,488
36180,n02281787,500,419
36181,n02281787,615,800
36182,n02281787,680,1024
36183,n02281787,458,600
36184,n02281787,600,800
36185,n02281787,693,1024
36186,n02281787,450,600
36187,n02281787,501,600
36188,n02281787,450,630
36189,n02281787,550,850
36190,n02281787,660,900
36191,n02281787,480,640
36192,n02281787,761,800
36193,n02281787,409,885
36194,n02281787,578,800
36195,n02281787,500,386
36196,n02281787,632,800
36197,n02281787,768,996
36198,n02281787,480,640
36199,n02281787,390,520
36200,n04252077,332,500
36201,n04252077,333,500
36202,n04252077,334,500
36203,n04252077,500,400
36204,n04252077,334,500
36205,n04252077,374,500
36206,n04252077,500,375
36207,n04252077,334,500
36208,n04252077,333,500
36209,n04252077,375,500
36210,n04252077,375,500
36211,n04252077,375,500
36212,n04252077,332,500
36213,n04252077,500,426
36214,n04252077,375,500
36215,n04252077,375,500
36216,n04252077,375,500
36217,n04252077,362,500
36218,n04252077,392,500
36219,n04252077,333,500
36220,n04252077,370,500
36221,n04252077,313,500
36222,n04252077,375,500
36223,n04252077,375,500
36224,n04252077,500,400
36225,n04252077,360,293
36226,n04252077,375,500
36227,n04252077,375,500
36228,n04252077,500,375
36229,n04252077,333,500
36230,n04252077,500,375
36231,n04252077,333,500
36232,n04252077,375,500
36233,n04252077,375,500
36234,n04252077,334,500
36235,n04252077,375,500
36236,n04252077,375,500
36237,n04252077,333,500
36238,n04252077,333,500
36239,n04252077,375,500
36240,n04252077,333,500
36241,n04252077,333,500
36242,n04252077,333,500
36243,n04252077,375,500
36244,n04252077,365,500
36245,n04252077,333,500
36246,n04252077,399,500
36247,n04252077,500,333
36248,n04252077,330,500
36249,n04252077,500,370
36250,n11879895,500,334
36251,n11879895,375,500
36252,n11879895,334,500
36253,n11879895,333,500
36254,n11879895,375,500
36255,n11879895,334,500
36256,n11879895,333,500
36257,n11879895,375,500
36258,n11879895,375,500
36259,n11879895,500,375
36260,n11879895,390,500
36261,n11879895,337,500
36262,n11879895,500,375
36263,n11879895,500,375
36264,n11879895,334,500
36265,n11879895,333,500
36266,n11879895,334,500
36267,n11879895,500,333
36268,n11879895,343,500
36269,n11879895,333,500
36270,n11879895,500,375
36271,n11879895,500,333
36272,n11879895,379,500
36273,n11879895,334,500
36274,n11879895,375,500
36275,n11879895,364,500
36276,n11879895,375,500
36277,n11879895,333,500
36278,n11879895,349,500
36279,n11879895,334,500
36280,n11879895,333,500
36281,n11879895,500,335
36282,n11879895,500,375
36283,n11879895,334,500
36284,n11879895,333,500
36285,n11879895,333,500
36286,n11879895,364,500
36287,n11879895,333,500
36288,n11879895,375,500
36289,n11879895,500,339
36290,n11879895,405,500
36291,n11879895,375,500
36292,n11879895,500,500
36293,n11879895,500,333
36294,n11879895,351,500
36295,n11879895,375,500
36296,n11879895,358,500
36297,n11879895,333,500
36298,n11879895,333,500
36299,n11879895,334,500
36300,n03529860,375,500
36301,n03529860,375,500
36302,n03529860,500,375
36303,n03529860,335,500
36304,n03529860,375,500
36305,n03529860,350,500
36306,n03529860,375,500
36307,n03529860,375,500
36308,n03529860,500,375
36309,n03529860,400,500
36310,n03529860,375,500
36311,n03529860,375,500
36312,n03529860,500,362
36313,n03529860,375,500
36314,n03529860,339,500
36315,n03529860,361,500
36316,n03529860,375,500
36317,n03529860,344,500
36318,n03529860,375,500
36319,n03529860,375,500
36320,n03529860,375,500
36321,n03529860,375,500
36322,n03529860,337,500
36323,n03529860,400,500
36324,n03529860,500,375
36325,n03529860,375,500
36326,n03529860,375,500
36327,n03529860,334,500
36328,n03529860,375,500
36329,n03529860,386,500
36330,n03529860,375,500
36331,n03529860,500,375
36332,n03529860,500,375
36333,n03529860,375,500
36334,n03529860,400,500
36335,n03529860,375,500
36336,n03529860,375,500
36337,n03529860,500,455
36338,n03529860,375,500
36339,n03529860,375,500
36340,n03529860,375,500
36341,n03529860,375,500
36342,n03529860,500,341
36343,n03529860,375,500
36344,n03529860,500,487
36345,n03529860,375,500
36346,n03529860,375,500
36347,n03529860,375,500
36348,n03529860,500,375
36349,n03529860,334,500
36350,n01774384,375,500
36351,n01774384,500,339
36352,n01774384,500,407
36353,n01774384,344,384
36354,n01774384,375,500
36355,n01774384,500,500
36356,n01774384,500,375
36357,n01774384,389,500
36358,n01774384,375,500
36359,n01774384,532,800
36360,n01774384,375,500
36361,n01774384,333,500
36362,n01774384,500,375
36363,n01774384,471,500
36364,n01774384,619,1000
36365,n01774384,333,500
36366,n01774384,375,500
36367,n01774384,357,500
36368,n01774384,400,500
36369,n01774384,500,356
36370,n01774384,200,267
36371,n01774384,333,500
36372,n01774384,533,800
36373,n01774384,375,500
36374,n01774384,512,768
36375,n01774384,324,500
36376,n01774384,375,500
36377,n01774384,375,500
36378,n01774384,375,500
36379,n01774384,375,500
36380,n01774384,1200,1600
36381,n01774384,333,500
36382,n01774384,375,500
36383,n01774384,333,500
36384,n01774384,720,960
36385,n01774384,381,500
36386,n01774384,400,500
36387,n01774384,500,220
36388,n01774384,855,608
36389,n01774384,375,500
36390,n01774384,500,375
36391,n01774384,379,500
36392,n01774384,332,500
36393,n01774384,278,500
36394,n01774384,375,500
36395,n01774384,448,500
36396,n01774384,375,500
36397,n01774384,500,294
36398,n01774384,500,333
36399,n01774384,375,500
36400,n01664065,400,500
36401,n01664065,500,375
36402,n01664065,500,487
36403,n01664065,375,500
36404,n01664065,333,500
36405,n01664065,378,500
36406,n01664065,375,500
36407,n01664065,500,384
36408,n01664065,340,500
36409,n01664065,500,375
36410,n01664065,375,500
36411,n01664065,378,500
36412,n01664065,375,500
36413,n01664065,349,500
36414,n01664065,375,500
36415,n01664065,375,500
36416,n01664065,375,500
36417,n01664065,375,500
36418,n01664065,375,500
36419,n01664065,333,500
36420,n01664065,375,500
36421,n01664065,375,500
36422,n01664065,500,375
36423,n01664065,485,500
36424,n01664065,375,500
36425,n01664065,375,500
36426,n01664065,375,500
36427,n01664065,332,500
36428,n01664065,333,500
36429,n01664065,333,500
36430,n01664065,334,500
36431,n01664065,332,500
36432,n01664065,357,500
36433,n01664065,375,500
36434,n01664065,333,500
36435,n01664065,375,500
36436,n01664065,375,500
36437,n01664065,371,500
36438,n01664065,375,500
36439,n01664065,334,500
36440,n01664065,333,500
36441,n01664065,344,500
36442,n01664065,375,500
36443,n01664065,375,500
36444,n01664065,334,500
36445,n01664065,375,500
36446,n01664065,327,500
36447,n01664065,300,500
36448,n01664065,375,500
36449,n01664065,326,500
36450,n07930864,500,375
36451,n07930864,457,500
36452,n07930864,375,500
36453,n07930864,468,500
36454,n07930864,375,500
36455,n07930864,400,500
36456,n07930864,375,500
36457,n07930864,400,500
36458,n07930864,500,375
36459,n07930864,419,500
36460,n07930864,500,500
36461,n07930864,385,500
36462,n07930864,375,500
36463,n07930864,486,500
36464,n07930864,500,500
36465,n07930864,375,500
36466,n07930864,375,500
36467,n07930864,375,500
36468,n07930864,375,500
36469,n07930864,375,500
36470,n07930864,500,375
36471,n07930864,375,500
36472,n07930864,411,500
36473,n07930864,386,500
36474,n07930864,500,500
36475,n07930864,458,500
36476,n07930864,500,450
36477,n07930864,418,500
36478,n07930864,377,500
36479,n07930864,375,500
36480,n07930864,375,500
36481,n07930864,500,500
36482,n07930864,385,500
36483,n07930864,500,375
36484,n07930864,375,500
36485,n07930864,399,500
36486,n07930864,375,500
36487,n07930864,477,500
36488,n07930864,477,500
36489,n07930864,415,500
36490,n07930864,500,375
36491,n07930864,375,500
36492,n07930864,375,500
36493,n07930864,500,500
36494,n07930864,385,500
36495,n07930864,395,500
36496,n07930864,375,500
36497,n07930864,500,500
36498,n07930864,500,500
36499,n07930864,500,375
36500,n02787622,500,333
36501,n02787622,500,335
36502,n02787622,375,500
36503,n02787622,375,500
36504,n02787622,500,375
36505,n02787622,337,500
36506,n02787622,333,500
36507,n02787622,500,375
36508,n02787622,333,500
36509,n02787622,375,500
36510,n02787622,500,375
36511,n02787622,500,334
36512,n02787622,500,333
36513,n02787622,375,500
36514,n02787622,500,333
36515,n02787622,375,500
36516,n02787622,375,500
36517,n02787622,333,500
36518,n02787622,500,375
36519,n02787622,375,500
36520,n02787622,500,333
36521,n02787622,500,500
36522,n02787622,500,375
36523,n02787622,375,500
36524,n02787622,500,333
36525,n02787622,333,500
36526,n02787622,500,333
36527,n02787622,500,375
36528,n02787622,375,500
36529,n02787622,500,333
36530,n02787622,375,500
36531,n02787622,499,500
36532,n02787622,500,373
36533,n02787622,500,333
36534,n02787622,333,500
36535,n02787622,500,333
36536,n02787622,375,500
36537,n02787622,500,332
36538,n02787622,333,500
36539,n02787622,500,375
36540,n02787622,500,332
36541,n02787622,500,333
36542,n02787622,500,376
36543,n02787622,332,500
36544,n02787622,336,500
36545,n02787622,333,500
36546,n02787622,500,375
36547,n02787622,375,500
36548,n02787622,500,366
36549,n02787622,375,500
36550,n02356798,333,500
36551,n02356798,114,180
36552,n02356798,683,1024
36553,n02356798,672,800
36554,n02356798,207,480
36555,n02356798,333,500
36556,n02356798,285,380
36557,n02356798,121,160
36558,n02356798,254,380
36559,n02356798,500,342
36560,n02356798,379,500
36561,n02356798,500,427
36562,n02356798,468,500
36563,n02356798,225,310
36564,n02356798,1457,1589
36565,n02356798,161,250
36566,n02356798,500,333
36567,n02356798,120,160
36568,n02356798,343,500
36569,n02356798,400,600
36570,n02356798,261,170
36571,n02356798,348,433
36572,n02356798,216,144
36573,n02356798,140,160
36574,n02356798,333,500
36575,n02356798,313,500
36576,n02356798,152,192
36577,n02356798,333,500
36578,n02356798,322,400
36579,n02356798,288,433
36580,n02356798,500,455
36581,n02356798,594,456
36582,n02356798,232,350
36583,n02356798,380,224
36584,n02356798,480,640
36585,n02356798,375,500
36586,n02356798,297,450
36587,n02356798,600,800
36588,n02356798,300,214
36589,n02356798,327,500
36590,n02356798,500,331
36591,n02356798,230,324
36592,n02356798,130,160
36593,n02356798,220,220
36594,n02356798,201,300
36595,n02356798,434,500
36596,n02356798,375,500
36597,n02356798,500,667
36598,n02356798,240,320
36599,n02356798,375,500
36600,n02167151,590,800
36601,n02167151,529,750
36602,n02167151,375,500
36603,n02167151,444,668
36604,n02167151,560,560
36605,n02167151,800,1200
36606,n02167151,401,500
36607,n02167151,475,453
36608,n02167151,329,500
36609,n02167151,375,500
36610,n02167151,560,560
36611,n02167151,424,560
36612,n02167151,512,384
36613,n02167151,432,560
36614,n02167151,412,579
36615,n02167151,768,1024
36616,n02167151,785,1100
36617,n02167151,429,560
36618,n02167151,420,560
36619,n02167151,589,880
36620,n02167151,500,431
36621,n02167151,569,719
36622,n02167151,334,500
36623,n02167151,303,500
36624,n02167151,550,562
36625,n02167151,421,640
36626,n02167151,447,500
36627,n02167151,560,420
36628,n02167151,600,800
36629,n02167151,535,560
36630,n02167151,560,560
36631,n02167151,418,560
36632,n02167151,492,560
36633,n02167151,444,700
36634,n02167151,389,500
36635,n02167151,1050,1680
36636,n02167151,450,600
36637,n02167151,560,368
36638,n02167151,500,464
36639,n02167151,395,500
36640,n02167151,347,560
36641,n02167151,483,560
36642,n02167151,560,560
36643,n02167151,560,560
36644,n02167151,560,422
36645,n02167151,528,650
36646,n02167151,444,650
36647,n02167151,432,560
36648,n02167151,375,500
36649,n02167151,664,372
36650,n02133161,300,220
36651,n02133161,1200,1600
36652,n02133161,1211,1261
36653,n02133161,375,500
36654,n02133161,285,378
36655,n02133161,600,399
36656,n02133161,500,333
36657,n02133161,366,518
36658,n02133161,288,432
36659,n02133161,800,1200
36660,n02133161,531,504
36661,n02133161,317,200
36662,n02133161,600,800
36663,n02133161,375,500
36664,n02133161,391,480
36665,n02133161,344,452
36666,n02133161,700,1091
36667,n02133161,312,468
36668,n02133161,375,500
36669,n02133161,328,240
36670,n02133161,333,500
36671,n02133161,333,500
36672,n02133161,375,500
36673,n02133161,450,312
36674,n02133161,500,334
36675,n02133161,519,685
36676,n02133161,375,500
36677,n02133161,360,240
36678,n02133161,384,512
36679,n02133161,356,400
36680,n02133161,532,800
36681,n02133161,210,311
36682,n02133161,315,468
36683,n02133161,264,250
36684,n02133161,375,500
36685,n02133161,375,500
36686,n02133161,322,216
36687,n02133161,846,1269
36688,n02133161,314,467
36689,n02133161,333,500
36690,n02133161,1087,600
36691,n02133161,496,500
36692,n02133161,768,1024
36693,n02133161,1157,740
36694,n02133161,450,600
36695,n02133161,317,480
36696,n02133161,500,334
36697,n02133161,1226,1160
36698,n02133161,413,550
36699,n02133161,375,500
36700,n04270147,500,491
36701,n04270147,500,333
36702,n04270147,480,344
36703,n04270147,300,650
36704,n04270147,480,384
36705,n04270147,480,424
36706,n04270147,310,576
36707,n04270147,1200,1199
36708,n04270147,625,1000
36709,n04270147,333,500
36710,n04270147,301,500
36711,n04270147,375,500
36712,n04270147,500,375
36713,n04270147,360,262
36714,n04270147,375,500
36715,n04270147,375,500
36716,n04270147,300,400
36717,n04270147,375,500
36718,n04270147,375,500
36719,n04270147,480,421
36720,n04270147,375,500
36721,n04270147,480,385
36722,n04270147,480,390
36723,n04270147,500,417
36724,n04270147,500,333
36725,n04270147,490,500
36726,n04270147,375,500
36727,n04270147,542,437
36728,n04270147,337,500
36729,n04270147,439,500
36730,n04270147,375,500
36731,n04270147,375,500
36732,n04270147,469,639
36733,n04270147,375,500
36734,n04270147,540,320
36735,n04270147,300,400
36736,n04270147,312,500
36737,n04270147,500,333
36738,n04270147,375,500
36739,n04270147,400,400
36740,n04270147,333,500
36741,n04270147,524,450
36742,n04270147,500,333
36743,n04270147,375,500
36744,n04270147,134,286
36745,n04270147,375,500
36746,n04270147,375,500
36747,n04270147,480,407
36748,n04270147,500,375
36749,n04270147,589,428
36750,n02457408,500,476
36751,n02457408,500,381
36752,n02457408,467,500
36753,n02457408,333,500
36754,n02457408,333,500
36755,n02457408,500,375
36756,n02457408,488,500
36757,n02457408,375,500
36758,n02457408,375,500
36759,n02457408,337,500
36760,n02457408,375,500
36761,n02457408,500,375
36762,n02457408,333,500
36763,n02457408,375,500
36764,n02457408,500,466
36765,n02457408,500,375
36766,n02457408,375,500
36767,n02457408,375,500
36768,n02457408,375,500
36769,n02457408,500,469
36770,n02457408,400,500
36771,n02457408,500,333
36772,n02457408,375,500
36773,n02457408,375,500
36774,n02457408,334,500
36775,n02457408,333,500
36776,n02457408,500,463
36777,n02457408,430,500
36778,n02457408,500,500
36779,n02457408,335,500
36780,n02457408,375,500
36781,n02457408,375,500
36782,n02457408,500,362
36783,n02457408,337,500
36784,n02457408,469,500
36785,n02457408,375,500
36786,n02457408,375,500
36787,n02457408,375,500
36788,n02457408,375,500
36789,n02457408,500,375
36790,n02457408,500,375
36791,n02457408,375,500
36792,n02457408,333,500
36793,n02457408,333,500
36794,n02457408,375,500
36795,n02457408,334,500
36796,n02457408,375,500
36797,n02457408,500,333
36798,n02457408,396,500
36799,n02457408,500,500
36800,n02106382,500,375
36801,n02106382,400,443
36802,n02106382,500,379
36803,n02106382,375,500
36804,n02106382,500,333
36805,n02106382,500,333
36806,n02106382,375,500
36807,n02106382,375,500
36808,n02106382,450,600
36809,n02106382,468,352
36810,n02106382,332,500
36811,n02106382,375,500
36812,n02106382,333,500
36813,n02106382,612,789
36814,n02106382,368,500
36815,n02106382,375,500
36816,n02106382,500,333
36817,n02106382,480,640
36818,n02106382,563,640
36819,n02106382,375,500
36820,n02106382,723,786
36821,n02106382,639,428
36822,n02106382,375,500
36823,n02106382,375,500
36824,n02106382,408,500
36825,n02106382,419,500
36826,n02106382,297,500
36827,n02106382,480,640
36828,n02106382,761,1195
36829,n02106382,480,640
36830,n02106382,337,500
36831,n02106382,333,500
36832,n02106382,333,500
36833,n02106382,500,299
36834,n02106382,480,320
36835,n02106382,375,500
36836,n02106382,882,1181
36837,n02106382,500,332
36838,n02106382,375,500
36839,n02106382,751,350
36840,n02106382,375,500
36841,n02106382,333,500
36842,n02106382,375,500
36843,n02106382,375,500
36844,n02106382,480,640
36845,n02106382,480,640
36846,n02106382,333,500
36847,n02106382,500,333
36848,n02106382,500,375
36849,n02106382,333,500
36850,n01514859,500,500
36851,n01514859,500,391
36852,n01514859,375,500
36853,n01514859,375,500
36854,n01514859,383,500
36855,n01514859,500,435
36856,n01514859,500,498
36857,n01514859,410,500
36858,n01514859,467,500
36859,n01514859,432,500
36860,n01514859,500,375
36861,n01514859,500,500
36862,n01514859,500,481
36863,n01514859,401,500
36864,n01514859,375,500
36865,n01514859,375,500
36866,n01514859,422,500
36867,n01514859,375,500
36868,n01514859,500,404
36869,n01514859,417,500
36870,n01514859,500,449
36871,n01514859,406,500
36872,n01514859,375,500
36873,n01514859,400,500
36874,n01514859,439,500
36875,n01514859,418,500
36876,n01514859,500,378
36877,n01514859,375,500
36878,n01514859,375,500
36879,n01514859,375,500
36880,n01514859,375,500
36881,n01514859,461,500
36882,n01514859,500,375
36883,n01514859,500,481
36884,n01514859,500,500
36885,n01514859,486,500
36886,n01514859,406,500
36887,n01514859,394,500
36888,n01514859,500,424
36889,n01514859,375,500
36890,n01514859,388,500
36891,n01514859,422,500
36892,n01514859,470,500
36893,n01514859,388,500
36894,n01514859,484,500
36895,n01514859,500,392
36896,n01514859,375,500
36897,n01514859,500,399
36898,n01514859,376,500
36899,n01514859,500,375
36900,n07717410,375,500
36901,n07717410,375,500
36902,n07717410,410,500
36903,n07717410,375,500
36904,n07717410,375,500
36905,n07717410,500,375
36906,n07717410,500,375
36907,n07717410,500,375
36908,n07717410,375,500
36909,n07717410,400,500
36910,n07717410,500,375
36911,n07717410,500,375
36912,n07717410,500,375
36913,n07717410,375,500
36914,n07717410,500,500
36915,n07717410,500,437
36916,n07717410,405,500
36917,n07717410,402,500
36918,n07717410,375,500
36919,n07717410,383,500
36920,n07717410,431,500
36921,n07717410,375,500
36922,n07717410,375,500
36923,n07717410,375,500
36924,n07717410,375,500
36925,n07717410,375,500
36926,n07717410,375,500
36927,n07717410,375,500
36928,n07717410,375,500
36929,n07717410,375,500
36930,n07717410,376,500
36931,n07717410,375,500
36932,n07717410,375,500
36933,n07717410,375,500
36934,n07717410,406,500
36935,n07717410,375,500
36936,n07717410,375,500
36937,n07717410,375,500
36938,n07717410,375,500
36939,n07717410,375,500
36940,n07717410,500,500
36941,n07717410,375,500
36942,n07717410,500,409
36943,n07717410,500,500
36944,n07717410,375,500
36945,n07717410,375,500
36946,n07717410,500,375
36947,n07717410,500,437
36948,n07717410,375,500
36949,n07717410,500,500
36950,n02328150,375,500
36951,n02328150,375,500
36952,n02328150,375,500
36953,n02328150,375,500
36954,n02328150,333,500
36955,n02328150,500,375
36956,n02328150,375,500
36957,n02328150,500,375
36958,n02328150,375,500
36959,n02328150,375,500
36960,n02328150,375,500
36961,n02328150,375,500
36962,n02328150,500,335
36963,n02328150,375,500
36964,n02328150,397,500
36965,n02328150,419,500
36966,n02328150,500,371
36967,n02328150,375,500
36968,n02328150,333,500
36969,n02328150,375,500
36970,n02328150,375,500
36971,n02328150,500,333
36972,n02328150,500,375
36973,n02328150,375,500
36974,n02328150,403,500
36975,n02328150,500,468
36976,n02328150,375,500
36977,n02328150,375,500
36978,n02328150,500,333
36979,n02328150,375,500
36980,n02328150,375,500
36981,n02328150,500,375
36982,n02328150,500,375
36983,n02328150,375,500
36984,n02328150,375,500
36985,n02328150,375,500
36986,n02328150,375,500
36987,n02328150,375,500
36988,n02328150,458,500
36989,n02328150,375,500
36990,n02328150,375,500
36991,n02328150,375,500
36992,n02328150,408,500
36993,n02328150,375,500
36994,n02328150,375,500
36995,n02328150,375,500
36996,n02328150,375,500
36997,n02328150,333,500
36998,n02328150,375,500
36999,n02328150,375,500
37000,n04328186,375,500
37001,n04328186,375,500
37002,n04328186,500,415
37003,n04328186,411,500
37004,n04328186,344,500
37005,n04328186,375,500
37006,n04328186,375,500
37007,n04328186,500,375
37008,n04328186,500,375
37009,n04328186,375,500
37010,n04328186,375,500
37011,n04328186,500,375
37012,n04328186,375,500
37013,n04328186,375,500
37014,n04328186,375,500
37015,n04328186,375,500
37016,n04328186,375,500
37017,n04328186,365,500
37018,n04328186,375,500
37019,n04328186,434,500
37020,n04328186,400,500
37021,n04328186,375,500
37022,n04328186,444,500
37023,n04328186,500,357
37024,n04328186,441,500
37025,n04328186,500,375
37026,n04328186,500,375
37027,n04328186,453,427
37028,n04328186,500,402
37029,n04328186,500,500
37030,n04328186,375,500
37031,n04328186,375,500
37032,n04328186,500,500
37033,n04328186,500,375
37034,n04328186,500,488
37035,n04328186,375,500
37036,n04328186,441,500
37037,n04328186,500,375
37038,n04328186,500,375
37039,n04328186,375,500
37040,n04328186,500,500
37041,n04328186,500,351
37042,n04328186,375,500
37043,n04328186,375,500
37044,n04328186,362,500
37045,n04328186,500,357
37046,n04328186,451,500
37047,n04328186,375,500
37048,n04328186,500,375
37049,n04328186,375,500
37050,n02100583,334,500
37051,n02100583,375,500
37052,n02100583,334,500
37053,n02100583,333,500
37054,n02100583,375,500
37055,n02100583,500,336
37056,n02100583,375,500
37057,n02100583,334,500
37058,n02100583,334,500
37059,n02100583,375,500
37060,n02100583,500,500
37061,n02100583,334,500
37062,n02100583,375,500
37063,n02100583,375,500
37064,n02100583,401,500
37065,n02100583,334,500
37066,n02100583,500,333
37067,n02100583,500,333
37068,n02100583,334,500
37069,n02100583,500,500
37070,n02100583,354,500
37071,n02100583,334,500
37072,n02100583,334,500
37073,n02100583,418,500
37074,n02100583,375,500
37075,n02100583,333,500
37076,n02100583,500,333
37077,n02100583,333,500
37078,n02100583,334,500
37079,n02100583,335,500
37080,n02100583,400,500
37081,n02100583,333,500
37082,n02100583,375,500
37083,n02100583,375,500
37084,n02100583,333,500
37085,n02100583,375,500
37086,n02100583,334,500
37087,n02100583,397,500
37088,n02100583,333,500
37089,n02100583,452,500
37090,n02100583,333,500
37091,n02100583,375,500
37092,n02100583,334,500
37093,n02100583,375,500
37094,n02100583,333,500
37095,n02100583,357,500
37096,n02100583,375,500
37097,n02100583,335,500
37098,n02100583,389,500
37099,n02100583,333,500
37100,n02098286,375,500
37101,n02098286,385,500
37102,n02098286,396,500
37103,n02098286,375,500
37104,n02098286,500,465
37105,n02098286,375,500
37106,n02098286,392,500
37107,n02098286,391,500
37108,n02098286,499,489
37109,n02098286,375,500
37110,n02098286,375,500
37111,n02098286,500,492
37112,n02098286,417,500
37113,n02098286,375,500
37114,n02098286,375,500
37115,n02098286,400,500
37116,n02098286,500,419
37117,n02098286,500,375
37118,n02098286,375,500
37119,n02098286,375,500
37120,n02098286,375,500
37121,n02098286,375,500
37122,n02098286,500,394
37123,n02098286,441,500
37124,n02098286,452,500
37125,n02098286,447,500
37126,n02098286,375,500
37127,n02098286,393,500
37128,n02098286,375,500
37129,n02098286,375,500
37130,n02098286,375,500
37131,n02098286,429,500
37132,n02098286,500,473
37133,n02098286,500,375
37134,n02098286,375,500
37135,n02098286,379,500
37136,n02098286,375,500
37137,n02098286,375,500
37138,n02098286,375,500
37139,n02098286,375,500
37140,n02098286,375,500
37141,n02098286,392,500
37142,n02098286,500,461
37143,n02098286,375,500
37144,n02098286,375,500
37145,n02098286,375,500
37146,n02098286,500,421
37147,n02098286,500,375
37148,n02098286,375,500
37149,n02098286,375,500
37150,n03733281,375,500
37151,n03733281,500,375
37152,n03733281,375,500
37153,n03733281,375,500
37154,n03733281,375,500
37155,n03733281,375,500
37156,n03733281,375,500
37157,n03733281,375,500
37158,n03733281,375,500
37159,n03733281,475,500
37160,n03733281,375,500
37161,n03733281,375,500
37162,n03733281,375,500
37163,n03733281,375,500
